Godot Engine v4.7.2.stable.official.ed1daf0bf - https://godotengine.org

PASS audit depart basic/13
OUTLIER MOVE stage=22 p=(14710.17, -6089.995) target=(14752.0, -5944.0) direction=(-0.324102, 0.946022) hp=7.5 damage=37 gun=0
OUTLIER MOVE stage=22 p=(14706.56, -6076.699) target=(14752.0, -5944.0) direction=(-0.122539, 0.992464) hp=7.5 damage=38 gun=0
OUTLIER MOVE stage=22 p=(14706.57, -6043.285) target=(14640.0, -6264.0) direction=(-0.197774, -0.980248) hp=7.5 damage=39 gun=0
OUTLIER MOVE stage=22 p=(14706.64, -6058.044) target=(14640.0, -6264.0) direction=(-0.185785, -0.98259) hp=7.5 damage=39 gun=0
OUTLIER MOVE stage=22 p=(14706.69, -6074.551) target=(14640.0, -6264.0) direction=(-0.196164, -0.980571) hp=7.5 damage=39 gun=0
OUTLIER MOVE stage=22 p=(14706.69, -6084.55) target=(14640.0, -5944.0) direction=(-0.8302, 0.557465) hp=7.5 damage=40 gun=0
OUTLIER MOVE stage=22 p=(14695.02, -6072.986) target=(14640.0, -5944.0) direction=(-0.381839, 0.924229) hp=7.5 damage=40 gun=0
OUTLIER MOVE stage=22 p=(14669.19, -6047.283) target=(14640.0, -6264.0) direction=(0.307258, -0.951626) hp=7.5 damage=41 gun=0
OUTLIER MOVE stage=22 p=(14672.76, -6060.571) target=(14640.0, -6264.0) direction=(-0.06599, -0.99782) hp=7.5 damage=41 gun=0
OUTLIER MOVE stage=22 p=(14672.78, -6067.072) target=(14640.0, -6264.0) direction=(-0.037304, -0.999304) hp=7.5 damage=41 gun=0
OUTLIER MOVE stage=22 p=(14672.86, -6085.32) target=(14640.0, -5928.0) direction=(-0.064166, 0.997939) hp=7.5 damage=42 gun=0
OUTLIER MOVE stage=22 p=(14672.91, -6068.898) target=(14640.0, -5928.0) direction=(-0.070539, 0.997509) hp=7.5 damage=42 gun=0
OUTLIER MOVE stage=22 p=(14672.91, -6038.901) target=(14640.0, -6264.0) direction=(-0.053268, -0.99858) hp=7.5 damage=43 gun=0
OUTLIER MOVE stage=22 p=(14672.95, -6055.319) target=(14640.0, -6264.0) direction=(-0.056695, -0.998392) hp=7.5 damage=43 gun=0
OUTLIER MOVE stage=22 p=(14672.98, -6070.07) target=(14640.0, -6264.0) direction=(-0.054818, -0.998496) hp=7.5 damage=43 gun=0
OUTLIER MOVE stage=22 p=(14672.98, -6070.07) target=(14640.0, -5928.0) direction=(-0.069793, 0.997562) hp=7.5 damage=44 gun=0
OUTLIER MOVE stage=22 p=(14672.98, -6060.071) target=(14640.0, -5928.0) direction=(-0.048986, 0.9988) hp=7.5 damage=44 gun=0
OUTLIER MOVE stage=22 p=(14672.98, -6038.406) target=(14640.0, -5928.0) direction=(-0.068171, 0.997674) hp=7.5 damage=44 gun=0
OUTLIER MOVE stage=22 p=(14672.98, -6018.408) target=(14640.0, -5928.0) direction=(-0.094157, 0.995557) hp=7.5 damage=44 gun=0
OUTLIER MOVE stage=22 p=(14672.98, -6008.409) target=(14640.0, -5923.099) direction=(-0.059882, 0.998205) hp=7.5 damage=44 gun=0
OUTLIER MOVE stage=22 p=(14673.11, -5998.393) target=(14640.0, -6264.0) direction=(-0.114814, -0.993387) hp=7.5 damage=45 gun=0
OUTLIER MOVE stage=22 p=(14673.02, -6003.627) target=(14720.0, -5864.0) direction=(-0.087763, 0.996141) hp=7.5 damage=45 gun=0
OUTLIER MOVE stage=22 p=(14672.96, -5987.118) target=(14720.0, -5864.0) direction=(-0.086199, 0.996278) hp=7.5 damage=45 gun=0
OUTLIER MOVE stage=22 p=(14672.96, -5955.454) target=(14640.0, -6232.0) direction=(-0.046767, -0.998906) hp=7.5 damage=47 gun=0
OUTLIER MOVE stage=22 p=(14672.99, -5970.204) target=(14640.0, -6232.0) direction=(-0.045429, -0.998968) hp=7.5 damage=47 gun=0
OUTLIER MOVE stage=22 p=(14673.01, -5986.704) target=(14640.0, -6232.0) direction=(-0.047407, -0.998876) hp=7.5 damage=47 gun=0
OUTLIER MOVE stage=22 p=(14673.04, -6001.455) target=(14640.0, -5848.0) direction=(-0.109648, 0.99397) hp=7.5 damage=47 gun=0
OUTLIER MOVE stage=22 p=(14673.1, -5996.698) target=(14640.0, -5848.0) direction=(-0.053145, 0.998587) hp=7.5 damage=48 gun=0
OUTLIER MOVE stage=22 p=(14673.14, -5978.529) target=(14640.0, -5848.0) direction=(-0.061443, 0.998111) hp=7.5 damage=48 gun=0
OUTLIER MOVE stage=22 p=(14673.17, -5951.617) target=(14640.0, -6216.0) direction=(-0.138222, -0.990401) hp=7.5 damage=49 gun=0
OUTLIER MOVE stage=22 p=(14673.19, -5968.117) target=(14640.0, -6216.0) direction=(-0.049783, -0.99876) hp=7.5 damage=49 gun=0
OUTLIER MOVE stage=22 p=(14673.19, -5979.783) target=(14640.0, -6216.0) direction=(-0.096979, -0.995286) hp=7.5 damage=49 gun=0
OUTLIER MOVE stage=22 p=(14673.22, -5994.534) target=(14640.0, -5832.0) direction=(-0.065826, 0.997831) hp=7.5 damage=49 gun=0
OUTLIER MOVE stage=22 p=(14673.26, -5978.032) target=(14640.0, -5832.0) direction=(-0.06964, 0.997572) hp=7.5 damage=50 gun=0
OUTLIER MOVE stage=22 p=(14673.32, -5941.612) target=(14919.0, -6056.0) direction=(0.624022, -0.781407) hp=7.5 damage=51 gun=0
OUTLIER MOVE stage=22 p=(14676.63, -5945.04) target=(14911.32, -6052.252) direction=(0.605221, -0.796058) hp=7.5 damage=51 gun=0
OUTLIER MOVE stage=22 p=(14687.01, -5955.542) target=(14896.35, -6043.006) direction=(0.967261, -0.253782) hp=7.5 damage=51 gun=0
OUTLIER MOVE stage=22 p=(14698.57, -5960.15) target=(14641.06, -5817.061) direction=(-0.547628, 0.836722) hp=7.5 damage=51 gun=0
OUTLIER MOVE stage=22 p=(14686.84, -5948.519) target=(14652.98, -5830.206) direction=(0.056308, 0.998413) hp=7.5 damage=52 gun=0
OUTLIER MOVE stage=22 p=(14686.98, -5845.181) target=(14640.0, -6106.5) direction=(0.054252, -0.998527) hp=7.5 damage=53 gun=0
OUTLIER MOVE stage=22 p=(14687.02, -5861.6) target=(14640.0, -6087.0) direction=(0.053053, -0.998592) hp=7.5 damage=53 gun=0
OUTLIER MOVE stage=22 p=(14687.06, -5878.102) target=(14640.0, -6069.0) direction=(0.05258, -0.998617) hp=7.5 damage=53 gun=0
OUTLIER MOVE stage=22 p=(14687.11, -5953.253) target=(14640.0, -5816.5) direction=(0.095706, 0.99541) hp=7.5 damage=54 gun=0
OUTLIER MOVE stage=22 p=(14687.25, -5849.915) target=(14640.0, -6109.5) direction=(0.053309, -0.998578) hp=7.5 damage=55 gun=0
OUTLIER MOVE stage=22 p=(14687.29, -5864.667) target=(14640.0, -6091.5) direction=(0.045999, -0.998941) hp=7.5 damage=55 gun=0
OUTLIER MOVE stage=22 p=(14687.33, -5882.835) target=(14640.0, -6072.0) direction=(0.050896, -0.998704) hp=7.5 damage=55 gun=0
OUTLIER MOVE stage=22 p=(14687.38, -5959.738) target=(14656.0, -5829.5) direction=(0.039063, 0.999237) hp=7.5 damage=56 gun=0
OUTLIER MOVE stage=22 p=(14687.46, -5841.656) target=(14640.0, -6120.0) direction=(0.02438, -0.999703) hp=7.5 damage=57 gun=0
OUTLIER MOVE stage=22 p=(14687.5, -5858.075) target=(14640.0, -6120.0) direction=(0.022977, -0.999736) hp=7.5 damage=57 gun=0
OUTLIER MOVE stage=22 p=(14687.52, -5874.576) target=(14640.0, -6120.0) direction=(0.022238, -0.999753) hp=7.5 damage=57 gun=0
OUTLIER MOVE stage=22 p=(14687.57, -5889.328) target=(14640.0, -6114.999) direction=(0.019035, -0.999819) hp=7.5 damage=57 gun=0
OUTLIER MOVE stage=22 p=(14687.56, -5940.988) target=(14720.0, -5800.0) direction=(0.03389, 0.999426) hp=7.5 damage=58 gun=0
OUTLIER MOVE stage=22 p=(14687.56, -5930.989) target=(14720.0, -5800.0) direction=(0.023187, 0.999731) hp=7.5 damage=58 gun=0
OUTLIER MOVE stage=22 p=(14687.5, -5822.908) target=(14640.0, -6088.0) direction=(0.055339, -0.998468) hp=7.5 damage=59 gun=0
PASS audit cleanup 22
M6 AUDIT ROW {"boss":"","boss_seconds":null,"cleanup":{"monsters":0,"orphans":0.0,"transients":0},"clear_seconds":null,"completed":true,"damage_taken":2.0,"dead":false,"elite_composition":{},"elite_total":0,"enemy_composition":{"E01":18,"E05":20,"E10":22},"hp_max":9.5,"last_enemy_blocks_victory":false,"max_no_damage_seconds":1.88576648484848,"path_failure_samples":0,"region":"R5","remaining_enemies":0,"seconds":45.181,"spawn_total":60,"stage":22,"summon_total":0,"survival_seconds":45.181,"talents":{},"tier":"basic","watchdog":false,"weapon":0}
PASS audit depart basic/28
OUTLIER MOVE stage=28 p=(16000.0, -6000.0) target=(16056.0, -6136.0) direction=(0.707107, -0.707107) hp=9.5 damage=59 gun=0
OUTLIER MOVE stage=28 p=(16002.36, -6002.357) target=(16056.0, -6136.0) direction=(0.252283, -0.967653) hp=9.5 damage=59 gun=0
OUTLIER MOVE stage=28 p=(16003.54, -6003.536) target=(16056.0, -6136.0) direction=(0.213123, -0.977025) hp=9.5 damage=59 gun=0
OUTLIER MOVE stage=28 p=(16004.71, -6006.381) target=(16056.0, -6136.0) direction=(0.1833, -0.983057) hp=9.5 damage=59 gun=0
OUTLIER MOVE stage=28 p=(16005.89, -6009.227) target=(16056.0, -6134.917) direction=(0.141156, -0.989987) hp=9.5 damage=59 gun=0
OUTLIER MOVE stage=28 p=(16005.89, -6012.56) target=(16056.0, -6134.917) direction=(0.181079, -0.983469) hp=9.5 damage=59 gun=0
OUTLIER MOVE stage=28 p=(16006.97, -6015.174) target=(16047.01, -6112.666) direction=(0.115406, -0.993318) hp=9.5 damage=59 gun=0
OUTLIER MOVE stage=28 p=(16006.89, -6014.941) target=(15944.77, -5864.766) direction=(-0.544324, 0.838875) hp=9.5 damage=61 gun=0
OUTLIER MOVE stage=28 p=(16005.74, -6013.837) target=(15944.77, -5864.766) direction=(-0.532647, 0.846338) hp=9.5 damage=61 gun=0
OUTLIER MOVE stage=28 p=(16004.66, -6012.888) target=(15944.77, -5864.766) direction=(-0.51838, 0.855151) hp=9.5 damage=61 gun=0
OUTLIER MOVE stage=28 p=(16004.73, -6013.042) target=(15944.77, -5864.766) direction=(-0.51759, 0.855628) hp=9.5 damage=61 gun=0
OUTLIER MOVE stage=28 p=(16004.83, -6013.271) target=(15832.0, -5944.0) direction=(-0.924949, 0.380091) hp=9.5 damage=63 gun=0
OUTLIER MOVE stage=28 p=(16005.07, -6013.351) target=(15834.17, -5944.0) direction=(-0.925395, 0.379004) hp=9.5 damage=63 gun=0
OUTLIER MOVE stage=28 p=(16004.12, -6012.256) target=(15848.25, -5944.0) direction=(-0.943539, 0.331261) hp=9.5 damage=63 gun=0
OUTLIER MOVE stage=28 p=(16003.18, -6011.164) target=(15850.41, -5944.0) direction=(-0.962194, 0.272367) hp=9.5 damage=64 gun=0
OUTLIER MOVE stage=28 p=(16002.0, -6009.985) target=(15928.0, -6264.0) direction=(0.393625, -0.919271) hp=9.5 damage=65 gun=0
OUTLIER MOVE stage=28 p=(16004.4, -6012.183) target=(15928.0, -6264.0) direction=(0.291313, -0.956628) hp=9.5 damage=65 gun=0
OUTLIER MOVE stage=28 p=(16006.83, -6014.299) target=(15928.0, -6260.75) direction=(0.12003, -0.99277) hp=9.5 damage=65 gun=0
OUTLIER MOVE stage=28 p=(16006.9, -6015.726) target=(15928.0, -6246.664) direction=(0.132079, -0.991239) hp=9.5 damage=66 gun=0
OUTLIER MOVE stage=28 p=(16007.91, -6018.274) target=(16248.0, -6072.0) direction=(0.942124, -0.335264) hp=9.5 damage=67 gun=0
OUTLIER MOVE stage=28 p=(16021.49, -6025.312) target=(16248.0, -6072.0) direction=(0.997498, 0.07069) hp=9.5 damage=67 gun=0
OUTLIER MOVE stage=28 p=(16037.91, -6025.256) target=(16241.5, -6072.0) direction=(0.997596, 0.069295) hp=9.5 damage=67 gun=0
OUTLIER MOVE stage=28 p=(16054.42, -6025.213) target=(16232.0, -6072.037) direction=(0.997628, 0.06884) hp=9.5 damage=68 gun=0
OUTLIER MOVE stage=28 p=(16062.68, -6025.188) target=(15784.0, -6088.0) direction=(-0.99863, 0.052335) hp=9.5 damage=69 gun=0
OUTLIER MOVE stage=28 p=(16047.92, -6025.126) target=(15784.0, -6088.0) direction=(-0.998893, 0.047045) hp=9.5 damage=69 gun=0
OUTLIER MOVE stage=28 p=(16031.49, -6025.061) target=(15784.0, -6088.0) direction=(-0.998981, 0.045125) hp=9.5 damage=69 gun=0
OUTLIER MOVE stage=28 p=(16016.73, -6024.992) target=(15789.36, -6082.637) direction=(-0.993605, 0.112915) hp=9.5 damage=69 gun=0
OUTLIER MOVE stage=28 p=(16001.96, -6024.923) target=(15795.67, -6071.771) direction=(-0.995738, 0.092225) hp=9.5 damage=69 gun=0
OUTLIER MOVE stage=28 p=(15991.96, -6024.923) target=(15797.39, -6065.501) direction=(-0.998333, 0.057719) hp=9.5 damage=69 gun=0
OUTLIER MOVE stage=28 p=(15975.54, -6024.862) target=(15807.23, -6058.183) direction=(-0.998465, 0.05539) hp=9.5 damage=69 gun=0
OUTLIER MOVE stage=28 p=(15959.03, -6024.822) target=(15810.38, -6057.398) direction=(-0.998508, 0.054604) hp=9.5 damage=70 gun=0
OUTLIER MOVE stage=28 p=(15944.26, -6024.755) target=(16223.34, -5928.0) direction=(0.99885, 0.04795) hp=9.5 damage=71 gun=0
OUTLIER MOVE stage=28 p=(15959.08, -6031.253) target=(15896.0, -6264.0) direction=(0.104049, -0.994572) hp=9.5 damage=71 gun=0
OUTLIER MOVE stage=28 p=(15959.15, -6046.01) target=(15896.0, -6264.0) direction=(0.084839, -0.996395) hp=9.5 damage=71 gun=0
OUTLIER MOVE stage=28 p=(15959.22, -6062.435) target=(15896.0, -6264.0) direction=(0.081306, -0.996689) hp=9.5 damage=72 gun=0
OUTLIER MOVE stage=28 p=(15962.53, -6069.008) target=(16174.9, -5954.583) direction=(0.719333, 0.694665) hp=9.5 damage=73 gun=0
OUTLIER MOVE stage=28 p=(15969.6, -6061.936) target=(16169.93, -5958.761) direction=(0.714435, 0.699701) hp=9.5 damage=73 gun=0
OUTLIER MOVE stage=28 p=(15979.99, -6065.581) target=(16040.0, -6232.0) direction=(-0.175023, -0.984564) hp=9.5 damage=73 gun=0
OUTLIER MOVE stage=28 p=(15971.65, -6078.596) target=(16040.0, -6232.0) direction=(0.419865, -0.907587) hp=9.5 damage=74 gun=0
OUTLIER MOVE stage=28 p=(15982.17, -6088.97) target=(16040.0, -6232.0) direction=(0.547363, -0.836895) hp=9.5 damage=74 gun=0
OUTLIER MOVE stage=28 p=(16003.57, -6119.389) target=(15736.0, -6184.0) direction=(-0.998608, -0.052753) hp=9.5 damage=75 gun=0
OUTLIER MOVE stage=28 p=(15988.81, -6119.322) target=(15736.0, -6184.0) direction=(-0.998601, -0.052872) hp=9.5 damage=75 gun=0
OUTLIER MOVE stage=28 p=(15967.14, -6119.322) target=(15736.0, -6184.0) direction=(-0.999571, -0.029299) hp=9.5 damage=75 gun=0
OUTLIER MOVE stage=28 p=(15947.13, -6119.322) target=(15736.0, -6024.0) direction=(-0.780591, 0.625042) hp=9.5 damage=76 gun=0
OUTLIER MOVE stage=28 p=(15938.88, -6111.071) target=(15736.0, -6024.0) direction=(-0.426662, 0.904411) hp=9.5 damage=76 gun=0
OUTLIER MOVE stage=28 p=(15924.74, -6096.926) target=(15736.0, -6024.0) direction=(-0.818966, 0.573841) hp=9.5 damage=76 gun=0
OUTLIER MOVE stage=28 p=(15909.42, -6081.603) target=(15736.0, -6024.0) direction=(-0.813155, 0.582047) hp=9.5 damage=76 gun=0
OUTLIER MOVE stage=28 p=(15899.05, -6071.064) target=(15960.0, -6216.0) direction=(0.607493, -0.794325) hp=9.5 damage=76 gun=0
OUTLIER MOVE stage=28 p=(15910.77, -6082.696) target=(15960.0, -6216.0) direction=(0.057434, -0.998349) hp=9.5 damage=76 gun=0
OUTLIER MOVE stage=28 p=(15910.74, -6090.952) target=(15960.0, -6216.0) direction=(0.095955, -0.995386) hp=9.5 damage=76 gun=0
OUTLIER MOVE stage=28 p=(15903.61, -6090.39) target=(15736.0, -6024.0) direction=(-0.382472, 0.923967) hp=9.5 damage=77 gun=0
OUTLIER MOVE stage=28 p=(15893.24, -6079.862) target=(15736.0, -6024.0) direction=(0.114848, 0.993383) hp=9.5 damage=77 gun=0
OUTLIER MOVE stage=28 p=(15893.48, -6063.272) target=(15736.0, -6024.0) direction=(-0.880095, 0.474797) hp=9.5 damage=77 gun=0
OUTLIER MOVE stage=28 p=(15890.19, -6059.787) target=(15736.0, -6024.0) direction=(-0.937341, 0.348414) hp=9.5 damage=77 gun=0
OUTLIER MOVE stage=28 p=(15876.61, -6052.739) target=(15736.0, -6024.0) direction=(-0.968158, -0.250342) hp=9.5 damage=77 gun=0
OUTLIER MOVE stage=28 p=(15872.83, -6056.335) target=(16040.0, -6008.0) direction=(0.999896, 0.014457) hp=9.5 damage=78 gun=0
OUTLIER MOVE stage=28 p=(15889.26, -6056.394) target=(16040.0, -6008.0) direction=(0.99985, 0.017325) hp=9.5 damage=78 gun=0
OUTLIER MOVE stage=28 p=(15895.86, -6059.72) target=(15752.0, -6264.0) direction=(0.011292, -0.999936) hp=9.5 damage=79 gun=0
OUTLIER MOVE stage=28 p=(15895.86, -6069.719) target=(15752.0, -6264.0) direction=(0.007585, -0.999971) hp=9.5 damage=79 gun=0
OUTLIER MOVE stage=28 p=(15896.01, -6084.514) target=(15960.0, -6232.0) direction=(0.634453, -0.772961) hp=9.5 damage=79 gun=0
OUTLIER MOVE stage=28 p=(15906.52, -6094.89) target=(15960.0, -6232.0) direction=(0.515212, -0.857063) hp=9.5 damage=79 gun=0
OUTLIER MOVE stage=28 p=(15909.97, -6109.857) target=(15763.88, -6252.117) direction=(-0.809236, -0.587484) hp=9.5 damage=80 gun=0
OUTLIER MOVE stage=28 p=(15906.61, -6113.21) target=(15766.85, -6249.146) direction=(-0.421909, -0.906638) hp=9.5 damage=80 gun=0
OUTLIER MOVE stage=28 p=(15896.17, -6123.641) target=(15767.35, -6248.651) direction=(-0.013985, -0.999902) hp=9.5 damage=80 gun=0
OUTLIER MOVE stage=28 p=(15896.3, -6140.194) target=(15687.57, -6136.152) direction=(-0.025055, -0.999686) hp=9.5 damage=81 gun=0
OUTLIER MOVE stage=28 p=(15891.83, -6153.246) target=(15687.57, -6136.152) direction=(-0.994498, 0.104753) hp=9.5 damage=81 gun=0
OUTLIER MOVE stage=28 p=(15875.41, -6153.26) target=(15768.0, -6264.0) direction=(-0.612085, -0.790792) hp=9.5 damage=81 gun=0
OUTLIER MOVE stage=28 p=(15869.57, -6159.092) target=(15768.0, -6264.0) direction=(-0.924287, -0.381699) hp=9.5 damage=81 gun=0
OUTLIER MOVE stage=28 p=(15857.89, -6170.753) target=(15768.0, -6264.0) direction=(-0.598397, -0.8012) hp=9.5 damage=82 gun=0
OUTLIER MOVE stage=28 p=(15847.45, -6181.171) target=(15912.0, -6040.0) direction=(0.782499, 0.622652) hp=9.5 damage=83 gun=0
OUTLIER MOVE stage=28 p=(15859.13, -6169.61) target=(15912.0, -6040.0) direction=(0.7643, 0.644861) hp=9.5 damage=83 gun=0
OUTLIER MOVE stage=28 p=(15869.64, -6159.231) target=(15912.0, -6040.0) direction=(0.820055, 0.572284) hp=9.5 damage=83 gun=0
OUTLIER MOVE stage=28 p=(15876.71, -6152.159) target=(15912.0, -6040.0) direction=(0.999966, 0.008252) hp=9.5 damage=83 gun=0
OUTLIER MOVE stage=28 p=(15891.63, -6152.395) target=(16114.35, -6171.167) direction=(0.999812, 0.019388) hp=9.5 damage=84 gun=0
OUTLIER MOVE stage=28 p=(15908.05, -6152.364) target=(16111.68, -6170.349) direction=(0.999833, 0.018256) hp=9.5 damage=84 gun=0
OUTLIER MOVE stage=28 p=(15901.13, -6152.33) target=(15736.0, -6088.0) direction=(-0.999878, 0.015616) hp=9.5 damage=84 gun=0
OUTLIER MOVE stage=28 p=(15881.6, -6152.493) target=(15736.0, -6088.0) direction=(-0.999608, 0.028006) hp=9.5 damage=85 gun=0
OUTLIER MOVE stage=28 p=(15866.83, -6152.586) target=(15740.95, -6092.949) direction=(-0.999515, 0.031126) hp=9.5 damage=85 gun=0
OUTLIER MOVE stage=28 p=(15850.39, -6152.678) target=(15703.54, -6216.453) direction=(-0.768338, -0.640044) hp=9.5 damage=86 gun=0
OUTLIER MOVE stage=28 p=(15840.01, -6163.184) target=(15718.88, -6202.584) direction=(-0.857129, -0.515102) hp=8.5 damage=86 gun=0
OUTLIER MOVE stage=28 p=(15832.94, -6170.256) target=(15729.27, -6201.017) direction=(-0.991247, 0.13202) hp=8.5 damage=86 gun=0
OUTLIER MOVE stage=28 p=(15836.42, -6161.909) target=(15896.0, -6024.0) direction=(0.759756, 0.650208) hp=8.5 damage=87 gun=0
OUTLIER MOVE stage=28 p=(15848.14, -6150.272) target=(15896.0, -6024.0) direction=(0.994119, -0.108292) hp=8.5 damage=87 gun=0
OUTLIER MOVE stage=28 p=(15863.04, -6150.502) target=(15896.0, -6045.0) direction=(0.996123, -0.087972) hp=8.5 damage=87 gun=0
OUTLIER MOVE stage=28 p=(15877.89, -6150.978) target=(15896.0, -6076.5) direction=(0.0, 0.0) hp=8.5 damage=87 gun=0
OUTLIER MOVE stage=28 p=(15877.89, -6150.978) target=(15934.91, -6174.914) direction=(0.0, 0.0) hp=8.5 damage=88 gun=0
OUTLIER MOVE stage=28 p=(15870.82, -6158.05) target=(15915.66, -6168.611) direction=(-0.932792, -0.360414) hp=8.5 damage=88 gun=0
OUTLIER MOVE stage=28 p=(15855.5, -6173.373) target=(15892.92, -6168.079) direction=(-0.738121, -0.674669) hp=7.5 damage=88 gun=0
OUTLIER MOVE stage=28 p=(15848.42, -6180.445) target=(15882.8, -6169.112) direction=(-0.607043, -0.794669) hp=7.5 damage=88 gun=0
OUTLIER MOVE stage=28 p=(15833.1, -6195.769) target=(15865.18, -6183.488) direction=(-0.568953, -0.82237) hp=7.5 damage=88 gun=0
OUTLIER MOVE stage=28 p=(15822.24, -6206.386) target=(15748.07, -6232.004) direction=(0.0, 0.0) hp=7.5 damage=89 gun=0
OUTLIER MOVE stage=28 p=(15822.47, -6206.288) target=(15701.87, -6117.865) direction=(-0.710009, 0.704193) hp=7.5 damage=90 gun=0
OUTLIER MOVE stage=28 p=(15810.9, -6194.629) target=(15717.95, -6133.95) direction=(-0.715904, 0.698199) hp=7.5 damage=90 gun=0
OUTLIER MOVE stage=28 p=(15803.83, -6187.557) target=(15896.0, -6071.75) direction=(0.528466, 0.848954) hp=7.5 damage=91 gun=0
OUTLIER MOVE stage=28 p=(15814.28, -6177.142) target=(15896.0, -6092.75) direction=(0.888755, 0.458382) hp=7.5 damage=91 gun=0
OUTLIER MOVE stage=28 p=(15824.7, -6166.703) target=(15896.0, -6113.75) direction=(0.845704, 0.533652) hp=7.5 damage=91 gun=0
OUTLIER MOVE stage=28 p=(15835.09, -6156.225) target=(15896.0, -6134.75) direction=(0.0, 0.0) hp=7.5 damage=91 gun=0
OUTLIER MOVE stage=28 p=(15834.85, -6156.277) target=(15896.0, -6147.0) direction=(0.0, 0.0) hp=7.5 damage=91 gun=0
OUTLIER MOVE stage=28 p=(15834.66, -6156.113) target=(15888.13, -6192.125) direction=(0.0, 0.0) hp=7.5 damage=92 gun=0
OUTLIER MOVE stage=28 p=(15838.12, -6152.816) target=(15880.0, -6020.0) direction=(0.996606, 0.08232) hp=7.5 damage=93 gun=0
OUTLIER MOVE stage=28 p=(15853.06, -6153.058) target=(15883.25, -6039.869) direction=(0.995357, 0.096256) hp=7.5 damage=93 gun=0
OUTLIER MOVE stage=28 p=(15879.67, -6153.3) target=(15895.42, -6069.55) direction=(0.0, 0.0) hp=7.5 damage=93 gun=0
OUTLIER MOVE stage=28 p=(15879.63, -6153.461) target=(15770.38, -6200.005) direction=(-0.995661, 0.093059) hp=7.5 damage=94 gun=0
OUTLIER MOVE stage=28 p=(15866.6, -6161.59) target=(15790.24, -6191.482) direction=(0.0, 0.0) hp=7.5 damage=94 gun=0
OUTLIER MOVE stage=28 p=(15873.89, -6154.396) target=(15912.0, -6050.0) direction=(0.994181, 0.107725) hp=7.5 damage=95 gun=0
OUTLIER MOVE stage=28 p=(15890.47, -6154.63) target=(15687.53, -6071.531) direction=(-0.969865, 0.243642) hp=7.5 damage=97 gun=0
OUTLIER MOVE stage=28 p=(15887.17, -6151.18) target=(15687.53, -6071.531) direction=(-0.999374, -0.035365) hp=7.5 damage=97 gun=0
OUTLIER MOVE stage=28 p=(15870.73, -6151.267) target=(15720.0, -6264.0) direction=(-0.805336, -0.592818) hp=6.5 damage=97 gun=0
OUTLIER MOVE stage=28 p=(15860.32, -6161.718) target=(15720.0, -6264.0) direction=(-0.483763, -0.875199) hp=6.5 damage=97 gun=0
OUTLIER MOVE stage=28 p=(15848.66, -6173.399) target=(15720.0, -6264.0) direction=(-0.843652, -0.53689) hp=6.5 damage=98 gun=0
OUTLIER MOVE stage=28 p=(15830.0, -6192.105) target=(15685.1, -6233.354) direction=(-0.870997, -0.491288) hp=6.5 damage=100 gun=0
OUTLIER MOVE stage=28 p=(15818.45, -6203.812) target=(15685.1, -6233.354) direction=(-0.979312, 0.202354) hp=6.5 damage=100 gun=0
OUTLIER MOVE stage=28 p=(15805.63, -6199.017) target=(15700.21, -6228.099) direction=(-0.998968, -0.04541) hp=6.5 damage=101 gun=0
OUTLIER MOVE stage=28 p=(15789.12, -6199.0) target=(15655.4, -6168.0) direction=(-0.998882, -0.047263) hp=6.5 damage=102 gun=0
OUTLIER MOVE stage=28 p=(15774.37, -6199.045) target=(15655.4, -6168.0) direction=(-0.99909, -0.042661) hp=6.5 damage=102 gun=0
OUTLIER MOVE stage=28 p=(15764.37, -6199.045) target=(15655.4, -6168.0) direction=(-0.99703, -0.07701) hp=6.5 damage=102 gun=0
OUTLIER MOVE stage=28 p=(15752.09, -6193.273) target=(15728.82, -6125.74) direction=(0.0, 0.0) hp=6.5 damage=103 gun=0
OUTLIER MOVE stage=28 p=(15759.23, -6200.5) target=(15765.16, -6157.099) direction=(0.447721, -0.894173) hp=6.5 damage=103 gun=0
OUTLIER MOVE stage=28 p=(15770.96, -6212.532) target=(15771.21, -6162.326) direction=(0.560558, -0.828115) hp=6.5 damage=103 gun=0
OUTLIER MOVE stage=28 p=(15781.57, -6223.473) target=(15771.21, -6162.326) direction=(0.0, 0.0) hp=6.5 damage=104 gun=0
OUTLIER MOVE stage=28 p=(15781.6, -6223.637) target=(15726.66, -6220.367) direction=(0.0, 0.0) hp=6.5 damage=105 gun=0
OUTLIER MOVE stage=28 p=(15785.38, -6220.102) target=(15740.98, -6213.222) direction=(0.902055, 0.431621) hp=6.5 damage=106 gun=0
OUTLIER MOVE stage=28 p=(15797.33, -6208.283) target=(15789.04, -6123.192) direction=(0.0, 0.0) hp=6.5 damage=107 gun=0
OUTLIER MOVE stage=28 p=(15797.4, -6208.523) target=(15774.67, -6160.521) direction=(0.863577, -0.504218) hp=6.5 damage=108 gun=0
OUTLIER MOVE stage=28 p=(15804.47, -6215.595) target=(15774.67, -6160.521) direction=(0.0, 0.0) hp=6.5 damage=108 gun=0
OUTLIER MOVE stage=28 p=(15804.56, -6215.737) target=(15827.08, -6239.839) direction=(-0.97606, 0.217502) hp=6.5 damage=109 gun=0
OUTLIER MOVE stage=28 p=(15792.63, -6203.747) target=(15789.4, -6226.416) direction=(-0.442594, 0.896722) hp=6.5 damage=110 gun=0
